~ElapsedTime,"Traffic Item 1:Tx Frames","Traffic Item 1:Rx Frames","Traffic Item 1:Frames Delta","Traffic Item 1:Loss %","Traffic Item 1:Tx Frame Rate","Traffic Item 1:Rx Frame Rate","Traffic Item 1:Tx L1 Rate (bps)","Traffic Item 1:Rx L1 Rate (bps)","Traffic Item 1:Rx Bytes","Traffic Item 1:Tx Rate (Bps)","Traffic Item 1:Rx Rate (Bps)","Traffic Item 1:Tx Rate (bps)","Traffic Item 1:Rx Rate (bps)","Traffic Item 1:Tx Rate (Kbps)","Traffic Item 1:Rx Rate (Kbps)","Traffic Item 1:Tx Rate (Mbps)","Traffic Item 1:Rx Rate (Mbps)","Traffic Item 1:Store-Forward Avg Latency (ns)","Traffic Item 1:Store-Forward Min Latency (ns)","Traffic Item 1:Store-Forward Max Latency (ns)","Traffic Item 1:First TimeStamp","Traffic Item 1:Last TimeStamp","Traffic Item 1:Dead Flow","Traffic Item 1:Formatted Timestamp"
800,6922697764,1781339675,5141358089,74.268,9134616.000,2714618.000,38000002560.000,11292810880.000,890669837500,4567308000.000,1357309000.000,36538464000.000,10858472000.000,36538464.000,10858472.000,36538.464,10858.472,8392919,214722,458706690,467295842,758320289647,0,"13:20"
802,6940966996,1786773192,5154193804,74.258,9134616.000,2716758.500,38000002560.000,11301715360.000,893386596000,4567308000.000,1358379250.000,36538464000.000,10867034000.000,36538464.000,10867034.000,36538.464,10867.034,8389455,214722,458706690,467295842,760320290405,0,"13:22"
804,6959236228,1792259573,5166976655,74.246,9134616.000,2743190.500,38000002560.000,11411672480.000,896129786500,4567308000.000,1371595250.000,36538464000.000,10972762000.000,36538464.000,10972762.000,36538.464,10972.762,8385767,214722,458706690,467295842,762320290112,0,"13:24"
806,6977505460,1797713577,5179791883,74.236,9134616.000,2727002.000,38000002560.000,11344328320.000,898856788500,4567308000.000,1363501000.000,36538464000.000,10908008000.000,36538464.000,10908008.000,36538.464,10908.008,8382294,214722,458706690,467295842,764320290522,0,"13:26"
808,6995774688,1803161683,5192613005,74.225,9134614.000,2724053.000,37999994240.000,11332060480.000,901580841500,4567307000.000,1362026500.000,36538456000.000,10896212000.000,36538456.000,10896212.000,36538.456,10896.212,8378829,214722,458706690,467295842,766320290515,0,"13:28"
810,7014043920,1808592800,5205451120,74.215,9134616.000,2715558.500,38000002560.000,11296723360.000,904296400000,4567308000.000,1357779250.000,36538464000.000,10862234000.000,36538464.000,10862234.000,36538.464,10862.234,8375455,214722,458706690,467295842,768320289715,0,"13:30"
812,7032313152,1813961577,5218351575,74.205,9134616.000,2684388.500,38000002560.000,11167056160.000,906980788500,4567308000.000,1342194250.000,36538464000.000,10737554000.000,36538464.000,10737554.000,36538.464,10737.554,8372401,214722,458706690,467295842,770320290285,0,"13:32"
814,7050582384,1819393842,5231188542,74.195,9134616.000,2716132.500,38000002560.000,11299111200.000,909696921000,4567308000.000,1358066250.000,36538464000.000,10864530000.000,36538464.000,10864530.000,36538.464,10864.530,8369073,214722,458706690,467295842,772320290422,0,"13:34"
816,7068851616,1824761700,5244089916,74.186,9134616.000,2683929.000,38000002560.000,11165144640.000,912380850000,4567308000.000,1341964500.000,36538464000.000,10735716000.000,36538464.000,10735716.000,36538.464,10735.716,8366057,214722,458706690,467295842,774320290402,0,"13:36"
818,7087120844,1830194802,5256926042,74.176,9134614.000,2716551.000,37999994240.000,11300852160.000,915097401000,4567307000.000,1358275500.000,36538456000.000,10866204000.000,36538456.000,10866204.000,36538.456,10866.204,8362759,214722,458706690,467295842,776320290365,0,"13:38"
820,7105390076,1835592823,5269797253,74.166,9134616.000,2699010.500,38000002560.000,11227883680.000,917796411500,4567308000.000,1349505250.000,36538464000.000,10796042000.000,36538464.000,10796042.000,36538.464,10796.042,8359638,214722,458706690,467295842,778320290395,0,"13:40"
822,7123659308,1840972999,5282686309,74.157,9134616.000,2690088.000,38000002560.000,11190766080.000,920486499500,4567308000.000,1345044000.000,36538464000.000,10760352000.000,36538464.000,10760352.000,36538.464,10760.352,8356618,214722,458706690,467295842,780320290352,0,"13:42"
824,7141928540,1846277112,5295651428,74.149,9134616.000,2652056.500,38000002560.000,11032555040.000,923138556000,4567308000.000,1326028250.000,36538464000.000,10608226000.000,36538464.000,10608226.000,36538.464,10608.226,8353961,214722,458706690,467295842,782320283837,0,"13:44"
826,7160197772,1851627008,5308570764,74.140,9134616.000,2674948.000,38000002560.000,11127783680.000,925813504000,4567308000.000,1337474000.000,36538464000.000,10699792000.000,36538464.000,10699792.000,36538.464,10699.792,8351131,214722,458706690,467295842,784320290152,0,"13:46"
828,7178467000,1857024352,5321442648,74.131,9134614.000,2698672.000,37999994240.000,11226475520.000,928512176000,4567307000.000,1349336000.000,36538456000.000,10794688000.000,36538456.000,10794688.000,36538.456,10794.688,8348086,214722,458706690,467295842,786320290587,0,"13:48"
830,7196736232,1862450651,5334285581,74.121,9134616.000,2713149.500,38000002560.000,11286701920.000,931225325500,4567308000.000,1356574750.000,36538464000.000,10852598000.000,36538464.000,10852598.000,36538.464,10852.598,8344926,214722,458706690,467295842,788320290460,0,"13:50"
832,7215005464,1867931779,5347073685,74.110,9134616.000,2740564.000,38000002560.000,11400746240.000,933965889500,4567308000.000,1370282000.000,36538464000.000,10962256000.000,36538464.000,10962256.000,36538.464,10962.256,8341541,214722,458706690,467295842,790320290232,0,"13:52"
834,7233274696,1873321304,5359953392,74.101,9134616.000,2694762.500,38000002560.000,11210212000.000,936660652000,4567308000.000,1347381250.000,36538464000.000,10779050000.000,36538464.000,10779050.000,36538.464,10779.050,8338580,214722,458706690,467295842,792320290487,0,"13:54"
836,7251543928,1878679812,5372864116,74.093,9134616.000,2679254.000,38000002560.000,11145696640.000,939339906000,4567308000.000,1339627000.000,36538464000.000,10717016000.000,36538464.000,10717016.000,36538.464,10717.016,8335781,214722,458706690,467295842,794320289990,0,"13:56"
838,7269813156,1884194202,5385618954,74.082,9134614.000,2757195.000,37999994240.000,11469931200.000,942097101000,4567307000.000,1378597500.000,36538456000.000,11028780000.000,36538456.000,11028780.000,36538.456,11028.780,8332303,214722,458706690,467295842,796320290352,0,"13:58"
840,7288082388,1889652393,5398429995,74.072,9134616.000,2729095.500,38000002560.000,11353037280.000,944826196500,4567308000.000,1364547750.000,36538464000.000,10916382000.000,36538464.000,10916382.000,36538.464,10916.382,8329098,214722,458706690,467295842,798320290467,0,"14:00"
842,7306351620,1895072892,5411278728,74.063,9134616.000,2710249.500,38000002560.000,11274637920.000,947536446000,4567308000.000,1355124750.000,36538464000.000,10840998000.000,36538464.000,10840998.000,36538.464,10840.998,8326074,214722,458706690,467295842,800320290277,0,"14:02"
844,7324620852,1900429365,5424191487,74.054,9134616.000,2678236.500,38000002560.000,11141463840.000,950214682500,4567308000.000,1339118250.000,36538464000.000,10712946000.000,36538464.000,10712946.000,36538.464,10712.946,8323347,214722,458706690,467295842,802320290582,0,"14:04"
846,7342890084,1905815553,5437074531,74.045,9134616.000,2693094.000,38000002560.000,11203271040.000,952907776500,4567308000.000,1346547000.000,36538464000.000,10772376000.000,36538464.000,10772376.000,36538.464,10772.376,8320506,214722,458706690,467295842,804320290510,0,"14:06"
848,7361159312,1911136987,5450022325,74.038,9134614.000,2660717.000,37999994240.000,11068582720.000,955568493500,4567307000.000,1330358500.000,36538456000.000,10642868000.000,36538456.000,10642868.000,36538.456,10642.868,8317963,214722,458706690,467295842,806320290462,0,"14:08"
850,7379428544,1916481554,5462946990,74.029,9134616.000,2672283.500,38000002560.000,11116699360.000,958240777000,4567308000.000,1336141750.000,36538464000.000,10689134000.000,36538464.000,10689134.000,36538.464,10689.134,8315333,214722,458706690,467295842,808320290222,0,"14:10"
852,7397697776,1921888184,5475809592,74.020,9134616.000,2703315.000,38000002560.000,11245790400.000,960944092000,4567308000.000,1351657500.000,36538464000.000,10813260000.000,36538464.000,10813260.000,36538.464,10813.260,8312450,214722,458706690,467295842,810320290285,0,"14:12"
854,7415967008,1927336536,5488630472,74.011,9134616.000,2724176.000,38000002560.000,11332572160.000,963668268000,4567308000.000,1362088000.000,36538464000.000,10896704000.000,36538464.000,10896704.000,36538.464,10896.704,8309403,214722,458706690,467295842,812320289860,0,"14:14"
856,7434236240,1932762692,5501473548,74.002,9134616.000,2713078.000,38000002560.000,11286404480.000,966381346000,4567308000.000,1356539000.000,36538464000.000,10852312000.000,36538464.000,10852312.000,36538.464,10852.312,8306469,214722,458706690,467295842,814320290050,0,"14:16"
858,7452505468,1938187211,5514318257,73.993,9134614.000,2712259.500,37999994240.000,11282999520.000,969093605500,4567307000.000,1356129750.000,36538456000.000,10849038000.000,36538456.000,10849038.000,36538.456,10849.038,8303558,214722,458706690,467295842,816320289892,0,"14:18"
860,7470774700,1943672622,5527102078,73.983,9134616.000,2742705.500,38000002560.000,11409654880.000,971836311000,4567308000.000,1371352750.000,36538464000.000,10970822000.000,36538464.000,10970822.000,36538.464,10970.822,8300407,214722,458706690,467295842,818320290395,0,"14:20"
862,7489043932,1949080981,5539962951,73.974,9134616.000,2704179.500,38000002560.000,11249386720.000,974540490500,4567308000.000,1352089750.000,36538464000.000,10816718000.000,36538464.000,10816718.000,36538.464,10816.718,8297590,214722,458706690,467295842,820320290332,0,"14:22"
864,7507313164,1954281140,5553032024,73.968,9134616.000,2600079.500,38000002560.000,10816330720.000,977140570000,4567308000.000,1300039750.000,36538464000.000,10400318000.000,36538464.000,10400318.000,36538.464,10400.318,8295686,214722,458706690,467295842,822320288210,0,"14:24"
866,7525582396,1959661354,5565921042,73.960,9134616.000,2690107.000,38000002560.000,11190845120.000,979830677000,4567308000.000,1345053500.000,36538464000.000,10760428000.000,36538464.000,10760428.000,36538.464,10760.428,8293016,214722,458706690,467295842,824320290582,0,"14:26"
868,7543851624,1965068070,5578783554,73.951,9134614.000,2703358.000,37999994240.000,11245969280.000,982534035000,4567307000.000,1351679000.000,36538456000.000,10813432000.000,36538456.000,10813432.000,36538.456,10813.432,8290265,214722,458706690,467295842,826320284272,0,"14:28"
870,7562120856,1970493236,5591627620,73.943,9134616.000,2712583.000,38000002560.000,11284345280.000,985246618000,4567308000.000,1356291500.000,36538464000.000,10850332000.000,36538464.000,10850332.000,36538.464,10850.332,8287444,214722,458706690,467295842,828320290527,0,"14:30"
872,7580390088,1975867202,5604522886,73.934,9134616.000,2686983.000,38000002560.000,11177849280.000,987933601000,4567308000.000,1343491500.000,36538464000.000,10747932000.000,36538464.000,10747932.000,36538.464,10747.932,8284853,214722,458706690,467295842,830320289805,0,"14:32"
874,7598659320,1981248397,5617410923,73.926,9134616.000,2690597.500,38000002560.000,11192885600.000,990624198500,4567308000.000,1345298750.000,36538464000.000,10762390000.000,36538464.000,10762390.000,36538.464,10762.390,8282247,214722,458706690,467295842,832320289822,0,"14:34"
876,7616928552,1986596895,5630331657,73.919,9134616.000,2674249.000,38000002560.000,11124875840.000,993298447500,4567308000.000,1337124500.000,36538464000.000,10696996000.000,36538464.000,10696996.000,36538.464,10696.996,8279789,214722,458706690,467295842,834320289972,0,"14:36"
878,7635197780,1991833975,5643363805,73.912,9134614.000,2618540.000,37999994240.000,10893126400.000,995916987500,4567307000.000,1309270000.000,36538456000.000,10474160000.000,36538456.000,10474160.000,36538.456,10474.160,8277808,214722,458706690,467295842,836320289745,0,"14:38"
880,7653467012,1997270045,5656196967,73.904,9134616.000,2718035.000,38000002560.000,11307025600.000,998635022500,4567308000.000,1359017500.000,36538464000.000,10872140000.000,36538464.000,10872140.000,36538.464,10872.140,8275011,214722,458706690,467295842,838320289650,0,"14:40"
882,7671736244,2002612013,5669124231,73.896,9134616.000,2670984.000,38000002560.000,11111293440.000,1001306006500,4567308000.000,1335492000.000,36538464000.000,10683936000.000,36538464.000,10683936.000,36538.464,10683.936,8272622,214722,458706690,467295842,840320290090,0,"14:42"
884,7690005476,2008012521,5681992955,73.888,9134616.000,2700254.000,38000002560.000,11233056640.000,1004006260500,4567308000.000,1350127000.000,36538464000.000,10801016000.000,36538464.000,10801016.000,36538.464,10801.016,8270049,214722,458706690,467295842,842320290460,0,"14:44"
886,7708274708,2013362067,5694912641,73.881,9134616.000,2674773.000,38000002560.000,11127055680.000,1006681033500,4567308000.000,1337386500.000,36538464000.000,10699092000.000,36538464.000,10699092.000,36538.464,10699.092,8267655,214722,458706690,467295842,844320289860,0,"14:46"
888,7726543936,2018778307,5707765629,73.872,9134614.000,2708120.000,37999994240.000,11265779200.000,1009389153500,4567307000.000,1354060000.000,36538456000.000,10832480000.000,36538456.000,10832480.000,36538.456,10832.480,8264996,214722,458706690,467295842,846320290460,0,"14:48"
890,7744813168,2024185916,5720627252,73.864,9134616.000,2703804.500,38000002560.000,11247826720.000,1012092958000,4567308000.000,1351902250.000,36538464000.000,10815218000.000,36538464.000,10815218.000,36538.464,10815.218,8262388,214722,458706690,467295842,848320288747,0,"14:50"
892,7763082400,2029527059,5733555341,73.857,9134616.000,2670571.500,38000002560.000,11109577440.000,1014763529500,4567308000.000,1335285750.000,36538464000.000,10682286000.000,36538464.000,10682286.000,36538.464,10682.286,8260066,214722,458706690,467295842,850320290587,0,"14:52"
894,7781351632,2034867029,5746484603,73.849,9134616.000,2669985.000,38000002560.000,11107137600.000,1017433514500,4567308000.000,1334992500.000,36538464000.000,10679940000.000,36538464.000,10679940.000,36538.464,10679.940,8257839,214722,458706690,467295842,852320290377,0,"14:54"
896,7799620864,2040267995,5759352869,73.841,9134616.000,2700483.000,38000002560.000,11234009280.000,1020133997500,4567308000.000,1350241500.000,36538464000.000,10801932000.000,36538464.000,10801932.000,36538.464,10801.932,8255362,214722,458706690,467295842,854320290315,0,"14:56"
898,7817890092,2045719557,5772170535,73.833,9134614.000,2725781.000,37999994240.000,11339248960.000,1022859778500,4567307000.000,1362890500.000,36538456000.000,10903124000.000,36538456.000,10903124.000,36538.456,10903.124,8252633,214722,458706690,467295842,856320290490,0,"14:58"
900,7836159324,2051064874,5785094450,73.826,9134616.000,2672658.500,38000002560.000,11118259360.000,1025532437000,4567308000.000,1336329250.000,36538464000.000,10690634000.000,36538464.000,10690634.000,36538.464,10690.634,8250341,214722,458706690,467295842,858320290372,0,"15:00"
902,7854428556,2056448847,5797979709,73.818,9134616.000,2691986.500,38000002560.000,11198663840.000,1028224423500,4567308000.000,1345993250.000,36538464000.000,10767946000.000,36538464.000,10767946.000,36538.464,10767.946,8247911,214722,458706690,467295842,860320290455,0,"15:02"
904,7872697788,2061862595,5810835193,73.810,9134616.000,2706874.000,38000002560.000,11260595840.000,1030931297500,4567308000.000,1353437000.000,36538464000.000,10827496000.000,36538464.000,10827496.000,36538.464,10827.496,8245372,214722,458706690,467295842,862320289692,0,"15:04"
906,7890967020,2067317185,5823649835,73.801,9134616.000,2727295.000,38000002560.000,11345547200.000,1033658592500,4567308000.000,1363647500.000,36538464000.000,10909180000.000,36538464.000,10909180.000,36538.464,10909.180,8242685,214722,458706690,467295842,864320290340,0,"15:06"
908,7909236248,2072705466,5836530782,73.794,9134614.000,2694140.500,37999994240.000,11207624480.000,1036352733000,4567307000.000,1347070250.000,36538456000.000,10776562000.000,36538456.000,10776562.000,36538.456,10776.562,8240270,214722,458706690,467295842,866320290235,0,"15:08"
910,7927505480,2078036966,5849468514,73.787,9134616.000,2665750.000,38000002560.000,11089520000.000,1039018483000,4567308000.000,1332875000.000,36538464000.000,10663000000.000,36538464.000,10663000.000,36538.464,10663.000,8238101,214722,458706690,467295842,868320290505,0,"15:10"
912,7945774712,2083423415,5862351297,73.779,9134616.000,2693224.500,38000002560.000,11203813920.000,1041711707500,4567308000.000,1346612250.000,36538464000.000,10772898000.000,36538464.000,10772898.000,36538.464,10772.898,8235722,214722,458706690,467295842,870320290337,0,"15:12"
914,7964043944,2088838487,5875205457,73.772,9134616.000,2707536.000,38000002560.000,11263349760.000,1044419243500,4567308000.000,1353768000.000,36538464000.000,10830144000.000,36538464.000,10830144.000,36538.464,10830.144,8233243,214722,458706690,467295842,872320290485,0,"15:14"
916,7982313176,2094189283,5888123893,73.765,9134616.000,2675398.000,38000002560.000,11129655680.000,1047094641500,4567308000.000,1337699000.000,36538464000.000,10701592000.000,36538464.000,10701592.000,36538.464,10701.592,8231031,214722,458706690,467295842,874320290215,0,"15:16"
918,8000582404,2099623498,5900958906,73.757,9134614.000,2717107.500,37999994240.000,11303167200.000,1049811749000,4567307000.000,1358553750.000,36538456000.000,10868430000.000,36538456.000,10868430.000,36538.456,10868.430,8228501,214722,458706690,467295842,876320290565,0,"15:18"
920,8018851636,2105005204,5913846432,73.749,9134616.000,2690853.000,38000002560.000,11193948480.000,1052502602000,4567308000.000,1345426500.000,36538464000.000,10763412000.000,36538464.000,10763412.000,36538.464,10763.412,8226189,214722,458706690,467295842,878320290475,0,"15:20"
922,8037120868,2110361073,5926759795,73.742,9134616.000,2677934.500,38000002560.000,11140207520.000,1055180536500,4567308000.000,1338967250.000,36538464000.000,10711738000.000,36538464.000,10711738.000,36538.464,10711.738,8223982,214722,458706690,467295842,880320289980,0,"15:22"
924,8055390100,2115738890,5939651210,73.735,9134616.000,2688908.500,38000002560.000,11185859360.000,1057869445000,4567308000.000,1344454250.000,36538464000.000,10755634000.000,36538464.000,10755634.000,36538.464,10755.634,8221714,214722,458706690,467295842,882320290287,0,"15:24"
926,8073659332,2121158775,5952500557,73.727,9134616.000,2709942.500,38000002560.000,11273360800.000,1060579387500,4567308000.000,1354971250.000,36538464000.000,10839770000.000,36538464.000,10839770.000,36538.464,10839.770,8219291,214722,458706690,467295842,884320290322,0,"15:26"
928,8091928560,2126537290,5965391270,73.720,9134614.000,2689257.500,37999994240.000,11187311200.000,1063268645000,4567307000.000,1344628750.000,36538456000.000,10757030000.000,36538456.000,10757030.000,36538.456,10757.030,8217037,214722,458706690,467295842,886320290277,0,"15:28"
930,8110197792,2132012653,5978185139,73.712,9134616.000,2737681.500,38000002560.000,11388755040.000,1066006326500,4567308000.000,1368840750.000,36538464000.000,10950726000.000,36538464.000,10950726.000,36538.464,10950.726,8214423,214722,458706690,467295842,888320290015,0,"15:30"
932,8128467024,2137435936,5991031088,73.704,9134616.000,2711641.500,38000002560.000,11280428640.000,1068717968000,4567308000.000,1355820750.000,36538464000.000,10846566000.000,36538464.000,10846566.000,36538.464,10846.566,8212022,214722,458706690,467295842,890320290367,0,"15:32"
934,8146736256,2142770854,6003965402,73.698,9134616.000,2667459.000,38000002560.000,11096629440.000,1071385427000,4567308000.000,1333729500.000,36538464000.000,10669836000.000,36538464.000,10669836.000,36538.464,10669.836,8209971,214722,458706690,467295842,892320289870,0,"15:34"
936,8165005488,2148169436,6016836052,73.691,9134616.000,2699291.000,38000002560.000,11229050560.000,1074084718000,4567308000.000,1349645500.000,36538464000.000,10797164000.000,36538464.000,10797164.000,36538.464,10797.164,8207688,214722,458706690,467295842,894320290517,0,"15:36"
938,8183274716,2153512816,6029761900,73.684,9134614.000,2671690.000,37999994240.000,11114230400.000,1076756408000,4567307000.000,1335845000.000,36538456000.000,10686760000.000,36538456.000,10686760.000,36538.456,10686.760,8205626,214722,458706690,467295842,896320290022,0,"15:38"
940,8201543948,2158882608,6042661340,73.677,9134616.000,2684896.000,38000002560.000,11169167360.000,1079441304000,4567308000.000,1342448000.000,36538464000.000,10739584000.000,36538464.000,10739584.000,36538.464,10739.584,8203472,214722,458706690,467295842,898320290190,0,"15:40"
942,8219813180,2164351953,6055461227,73.669,9134616.000,2734672.500,38000002560.000,11376237600.000,1082175976500,4567308000.000,1367336250.000,36538464000.000,10938690000.000,36538464.000,10938690.000,36538.464,10938.690,8200956,214722,458706690,467295842,900320290082,0,"15:42"
944,8238082412,2169685433,6068396979,73.663,9134616.000,2666740.000,38000002560.000,11093638400.000,1084842716500,4567308000.000,1333370000.000,36538464000.000,10666960000.000,36538464.000,10666960.000,36538.464,10666.960,8198961,214722,458706690,467295842,902320290570,0,"15:44"
946,8256351644,2175056700,6081294944,73.656,9134616.000,2685633.500,38000002560.000,11172235360.000,1087528350000,4567308000.000,1342816750.000,36538464000.000,10742534000.000,36538464.000,10742534.000,36538.464,10742.534,8196838,214722,458706690,467295842,904320290482,0,"15:46"
948,8274620872,2180447588,6094173284,73.649,9134614.000,2695444.000,37999994240.000,11213047040.000,1090223794000,4567307000.000,1347722000.000,36538456000.000,10781776000.000,36538456.000,10781776.000,36538.456,10781.776,8194651,214722,458706690,467295842,906320289800,0,"15:48"
950,8292890104,2185914982,6106975122,73.641,9134616.000,2733697.000,38000002560.000,11372179520.000,1092957491000,4567308000.000,1366848500.000,36538464000.000,10934788000.000,36538464.000,10934788.000,36538.464,10934.788,8192186,214722,458706690,467295842,908320290155,0,"15:50"
952,8311159336,2191260372,6119898964,73.635,9134616.000,2672695.000,38000002560.000,11118411200.000,1095630186000,4567308000.000,1336347500.000,36538464000.000,10690780000.000,36538464.000,10690780.000,36538.464,10690.780,8190186,214722,458706690,467295842,910320290185,0,"15:52"
954,8329428568,2196773074,6132655494,73.626,9134616.000,2756351.000,38000002560.000,11466420160.000,1098386537000,4567308000.000,1378175500.000,36538464000.000,11025404000.000,36538464.000,11025404.000,36538.464,11025.404,8187580,214722,458706690,467295842,912320290277,0,"15:54"
956,8347697800,2202218591,6145479209,73.619,9134616.000,2722758.500,38000002560.000,11326675360.000,1101109295500,4567308000.000,1361379250.000,36538464000.000,10891034000.000,36538464.000,10891034.000,36538.464,10891.034,8185233,214722,458706690,467295842,914320290557,0,"15:56"
958,8365967028,2207590385,6158376643,73.612,9134614.000,2685897.000,37999994240.000,11173331520.000,1103795192500,4567307000.000,1342948500.000,36538456000.000,10743588000.000,36538456.000,10743588.000,36538.456,10743.588,8183170,214722,458706690,467295842,916320290035,0,"15:58"
960,8384236260,2213083348,6171152912,73.604,9134616.000,2746481.500,38000002560.000,11425363040.000,1106541674000,4567308000.000,1373240750.000,36538464000.000,10985926000.000,36538464.000,10985926.000,36538.464,10985.926,8180670,214722,458706690,467295842,918320290450,0,"16:00"
962,8402505492,2218491717,6184013775,73.597,9134616.000,2704184.500,38000002560.000,11249407520.000,1109245858500,4567308000.000,1352092250.000,36538464000.000,10816738000.000,36538464.000,10816738.000,36538.464,10816.738,8178495,214722,458706690,467295842,920320290475,0,"16:02"
964,8420774724,2223931676,6196843048,73.590,9134616.000,2719979.500,38000002560.000,11315114720.000,1111965838000,4567308000.000,1359989750.000,36538464000.000,10879918000.000,36538464.000,10879918.000,36538.464,10879.918,8176213,214722,458706690,467295842,922320290320,0,"16:04"
966,8439043956,2229386128,6209657828,73.582,9134616.000,2727226.000,38000002560.000,11345260160.000,1114693064000,4567308000.000,1363613000.000,36538464000.000,10908904000.000,36538464.000,10908904.000,36538.464,10908.904,8173889,214722,458706690,467295842,924320290512,0,"16:06"
968,8457313184,2234743802,6222569382,73.576,9134614.000,2678837.000,37999994240.000,11143961920.000,1117371901000,4567307000.000,1339418500.000,36538456000.000,10715348000.000,36538456.000,10715348.000,36538.456,10715.348,8171930,214722,458706690,467295842,926320290220,0,"16:08"
970,8475582416,2240112689,6235469727,73.570,9134616.000,2684443.500,38000002560.000,11167284960.000,1120056344500,4567308000.000,1342221750.000,36538464000.000,10737774000.000,36538464.000,10737774.000,36538.464,10737.774,8169942,214722,458706690,467295842,928320290180,0,"16:10"
972,8493851648,2245589547,6248262101,73.562,9134616.000,2738429.000,38000002560.000,11391864640.000,1122794773500,4567308000.000,1369214500.000,36538464000.000,10953716000.000,36538464.000,10953716.000,36538.464,10953.716,8167569,214722,458706690,467295842,930320290485,0,"16:12"
974,8512120880,2251025514,6261095366,73.555,9134616.000,2717983.500,38000002560.000,11306811360.000,1125512757000,4567308000.000,1358991750.000,36538464000.000,10871934000.000,36538464.000,10871934.000,36538.464,10871.934,8165355,214722,458706690,467295842,932320290550,0,"16:14"
976,8530390112,2256364227,6274025885,73.549,9134616.000,2669356.500,38000002560.000,11104523040.000,1128182113500,4567308000.000,1334678250.000,36538464000.000,10677426000.000,36538464.000,10677426.000,36538.464,10677.426,8163505,214722,458706690,467295842,934320290412,0,"16:16"
978,8548659340,2261837194,6286822146,73.542,9134614.000,2736483.500,37999994240.000,11383771360.000,1130918597000,4567307000.000,1368241750.000,36538456000.000,10945934000.000,36538456.000,10945934.000,36538.456,10945.934,8161178,214722,458706690,467295842,936320283705,0,"16:18"
980,8566928572,2267245818,6299682754,73.535,9134616.000,2704312.000,38000002560.000,11249937920.000,1133622909000,4567308000.000,1352156000.000,36538464000.000,10817248000.000,36538464.000,10817248.000,36538.464,10817.248,8159095,214722,458706690,467295842,938320290537,0,"16:20"
982,8585197804,2272571516,6312626288,73.529,9134616.000,2662849.000,38000002560.000,11077451840.000,1136285758000,4567308000.000,1331424500.000,36538464000.000,10651396000.000,36538464.000,10651396.000,36538.464,10651.396,8157320,214722,458706690,467295842,940320290502,0,"16:22"
984,8603467036,2277929880,6325537156,73.523,9134616.000,2679182.000,38000002560.000,11145397120.000,1138964940000,4567308000.000,1339591000.000,36538464000.000,10716728000.000,36538464.000,10716728.000,36538.464,10716.728,8155569,214722,458706690,467295842,942320290337,0,"16:24"
986,8621736268,2283302943,6338433325,73.517,9134616.000,2686531.500,38000002560.000,11175971040.000,1141651471500,4567308000.000,1343265750.000,36538464000.000,10746126000.000,36538464.000,10746126.000,36538.464,10746.126,8153644,214722,458706690,467295842,944320290435,0,"16:26"
988,8640005496,2288814947,6351190549,73.509,9134614.000,2756002.000,37999994240.000,11464968320.000,1144407473500,4567307000.000,1378001000.000,36538456000.000,11024008000.000,36538456.000,11024008.000,36538.456,11024.008,8151230,214722,458706690,467295842,946320290467,0,"16:28"
990,8658274728,2294304524,6363970204,73.502,9134616.000,2744788.500,38000002560.000,11418320160.000,1147152262000,4567308000.000,1372394250.000,36538464000.000,10979154000.000,36538464.000,10979154.000,36538.464,10979.154,8148907,214722,458706690,467295842,948320290470,0,"16:30"
992,8676543960,2299810853,6376733107,73.494,9134616.000,2753164.500,38000002560.000,11453164320.000,1149905426500,4567308000.000,1376582250.000,36538464000.000,11012658000.000,36538464.000,11012658.000,36538.464,11012.658,8146536,214722,458706690,467295842,950320290547,0,"16:32"
994,8694813192,2305303022,6389510170,73.486,9134616.000,2746084.500,38000002560.000,11423711520.000,1152651511000,4567308000.000,1373042250.000,36538464000.000,10984338000.000,36538464.000,10984338.000,36538.464,10984.338,8144277,214722,458706690,467295842,952320290087,0,"16:34"
996,8713082424,2310784222,6402298202,73.479,9134616.000,2740600.000,38000002560.000,11400896000.000,1155392111000,4567308000.000,1370300000.000,36538464000.000,10962400000.000,36538464.000,10962400.000,36538.464,10962.400,8142017,214722,458706690,467295842,954320290137,0,"16:36"
998,8731351652,2316250076,6415101576,73.472,9134614.000,2732927.000,37999994240.000,11368976320.000,1158125038000,4567307000.000,1366463500.000,36538456000.000,10931708000.000,36538456.000,10931708.000,36538.456,10931.708,8139821,214722,458706690,467295842,956320290117,0,"16:38"
1000,8749620884,2321660734,6427960150,73.466,9134616.000,2705329.000,38000002560.000,11254168640.000,1160830367000,4567308000.000,1352664500.000,36538464000.000,10821316000.000,36538464.000,10821316.000,36538.464,10821.316,8137829,214722,458706690,467295842,958320290130,0,"16:40"
1002,8767890116,2327114065,6440776051,73.459,9134616.000,2726665.500,38000002560.000,11342928480.000,1163557032500,4567308000.000,1363332750.000,36538464000.000,10906662000.000,36538464.000,10906662.000,36538.464,10906.662,8135697,214722,458706690,467295842,960320289940,0,"16:42"
1004,8786159348,2332570674,6453588674,73.452,9134616.000,2728304.500,38000002560.000,11349746720.000,1166285337000,4567308000.000,1364152250.000,36538464000.000,10913218000.000,36538464.000,10913218.000,36538.464,10913.218,8133564,214722,458706690,467295842,962320290492,0,"16:44"
